item_id,category,item_name,packet_weight_grams
B0579,Bakery,Baker's Delight Bagel Organic,100
B0579,Bakery,Baker's Delight Bagel Organic,200
B0579,Bakery,Baker's Delight Bagel Organic,400
B0579,Bakery,Baker's Delight Bagel Organic,800
B0580,Bakery,Fresh Bake Muffin Organic,200
B0580,Bakery,Fresh Bake Muffin Organic,400
B0581,Bakery,Fresh Bake Croissant Classic,100
B0581,Bakery,Fresh Bake Croissant Classic,800
B0582,Bakery,Fresh Bake Pastry Organic,100
B0582,Bakery,Fresh Bake Pastry Organic,200
B0582,Bakery,Fresh Bake Pastry Organic,400
B0582,Bakery,Fresh Bake Pastry Organic,800
B0583,Bakery,Morning Glory Muffin Deluxe,100
B0583,Bakery,Morning Glory Muffin Deluxe,200
B0583,Bakery,Morning Glory Muffin Deluxe,400
B0584,Bakery,Baker's Delight Cake Gold,400
B0585,Bakery,Artisan Bread Co. Cake Gold,800
B0586,Bakery,Artisan Bread Co. Cake Light,400
B0586,Bakery,Artisan Bread Co. Cake Light,800
B0587,Bakery,Fresh Bake Roll Classic,200
B0587,Bakery,Fresh Bake Roll Classic,400
B0588,Bakery,Fresh Bake Baguette Value,100
B0589,Bakery,Fresh Bake Pita Super,100
B0589,Bakery,Fresh Bake Pita Super,200
B0589,Bakery,Fresh Bake Pita Super,400
B0589,Bakery,Fresh Bake Pita Super,800
B0590,Bakery,Artisan Bread Co. Pastry Value,100
B0591,Bakery,Fresh Bake Bread Gold,800
B0592,Bakery,Golden Crust Pie Extra,100
B0592,Bakery,Golden Crust Pie Extra,200
B0592,Bakery,Golden Crust Pie Extra,800
B0593,Bakery,Baker's Delight Cookie Super,100
B0593,Bakery,Baker's Delight Cookie Super,200
B0593,Bakery,Baker's Delight Cookie Super,400
B0593,Bakery,Baker's Delight Cookie Super,800
B0594,Bakery,Baker's Delight Croissant Light,100
B0594,Bakery,Baker's Delight Croissant Light,400
B0594,Bakery,Baker's Delight Croissant Light,800
B0595,Bakery,Artisan Bread Co. Bagel Super,100
B0595,Bakery,Artisan Bread Co. Bagel Super,200
B0595,Bakery,Artisan Bread Co. Bagel Super,400
B0595,Bakery,Artisan Bread Co. Bagel Super,800
B0596,Bakery,Morning Glory Muffin Super,100
B0596,Bakery,Morning Glory Muffin Super,200
B0596,Bakery,Morning Glory Muffin Super,400
B0596,Bakery,Morning Glory Muffin Super,800
B0597,Bakery,Baker's Delight Pita Gold,100
B0598,Bakery,Morning Glory Croissant Organic,100
B0598,Bakery,Morning Glory Croissant Organic,200
B0598,Bakery,Morning Glory Croissant Organic,400
B0598,Bakery,Morning Glory Croissant Organic,800
B0599,Bakery,Morning Glory Baguette Organic,100
B0599,Bakery,Morning Glory Baguette Organic,200
B0599,Bakery,Morning Glory Baguette Organic,400
B0599,Bakery,Morning Glory Baguette Organic,800
B0600,Bakery,Morning Glory Pita Value,200
B0600,Bakery,Morning Glory Pita Value,400
B0600,Bakery,Morning Glory Pita Value,800
B0601,Bakery,Baker's Delight Roll Organic,100
B0602,Bakery,Morning Glory Muffin Extra,100
B0603,Bakery,Baker's Delight Cookie Silver,100
B0603,Bakery,Baker's Delight Cookie Silver,400
B0604,Bakery,Fresh Bake Tortilla Extra,100
B0604,Bakery,Fresh Bake Tortilla Extra,200
B0605,Bakery,Fresh Bake Donut Silver,100
B0605,Bakery,Fresh Bake Donut Silver,200
B0605,Bakery,Fresh Bake Donut Silver,400
B0605,Bakery,Fresh Bake Donut Silver,800
B0606,Bakery,Morning Glory Muffin Premium,100
B0606,Bakery,Morning Glory Muffin Premium,200
B0606,Bakery,Morning Glory Muffin Premium,400
B0606,Bakery,Morning Glory Muffin Premium,800
B0607,Bakery,Morning Glory Baguette Classic,200
B0607,Bakery,Morning Glory Baguette Classic,400
B0608,Bakery,Artisan Bread Co. Bagel Premium,100
B0608,Bakery,Artisan Bread Co. Bagel Premium,400
B0609,Bakery,Baker's Delight Cake Silver,100
B0609,Bakery,Baker's Delight Cake Silver,200
B0609,Bakery,Baker's Delight Cake Silver,400
B0609,Bakery,Baker's Delight Cake Silver,800
B0610,Bakery,Golden Crust Pie Value,100
B0610,Bakery,Golden Crust Pie Value,200
B0610,Bakery,Golden Crust Pie Value,400
B0610,Bakery,Golden Crust Pie Value,800
B0611,Bakery,Morning Glory Bagel Deluxe,100
B0611,Bakery,Morning Glory Bagel Deluxe,800
B0612,Bakery,Artisan Bread Co. Baguette Gold,400
B0612,Bakery,Artisan Bread Co. Baguette Gold,800
B0613,Bakery,Baker's Delight Bread Organic,100
B0613,Bakery,Baker's Delight Bread Organic,200
B0613,Bakery,Baker's Delight Bread Organic,400
B0613,Bakery,Baker's Delight Bread Organic,800
B0614,Bakery,Morning Glory Pie Gold,100
B0614,Bakery,Morning Glory Pie Gold,200
B0615,Bakery,Morning Glory Pastry Classic,200
B0616,Bakery,Morning Glory Cake Premium,100
B0616,Bakery,Morning Glory Cake Premium,200
B0617,Bakery,Golden Crust Cookie Premium,100
B0618,Bakery,Fresh Bake Pita Organic,400
B0618,Bakery,Fresh Bake Pita Organic,800
B0619,Bakery,Golden Crust Muffin Extra,100
B0619,Bakery,Golden Crust Muffin Extra,200
B0619,Bakery,Golden Crust Muffin Extra,800
B0620,Bakery,Morning Glory Baguette Super,800
B0621,Bakery,Fresh Bake Baguette Value,100
B0621,Bakery,Fresh Bake Baguette Value,200
B0621,Bakery,Fresh Bake Baguette Value,400
B0622,Bakery,Baker's Delight Donut Super,100
B0622,Bakery,Baker's Delight Donut Super,200
B0622,Bakery,Baker's Delight Donut Super,400
B0622,Bakery,Baker's Delight Donut Super,800
B0623,Bakery,Golden Crust Donut Special,200
B0623,Bakery,Golden Crust Donut Special,400
B0623,Bakery,Golden Crust Donut Special,800
B0624,Bakery,Golden Crust Croissant Extra,100
B0624,Bakery,Golden Crust Croissant Extra,200
B0624,Bakery,Golden Crust Croissant Extra,400
B0625,Bakery,Baker's Delight Tortilla Classic,400
B0626,Bakery,Artisan Bread Co. Cake Deluxe,100
B0626,Bakery,Artisan Bread Co. Cake Deluxe,200
B0626,Bakery,Artisan Bread Co. Cake Deluxe,400
B0626,Bakery,Artisan Bread Co. Cake Deluxe,800
B0627,Bakery,Baker's Delight Cookie Super,100
B0627,Bakery,Baker's Delight Cookie Super,400
B0627,Bakery,Baker's Delight Cookie Super,800
B0628,Bakery,Fresh Bake Cookie Value,200
B0628,Bakery,Fresh Bake Cookie Value,400
B0628,Bakery,Fresh Bake Cookie Value,800
B0629,Bakery,Morning Glory Pita Organic,400
B0629,Bakery,Morning Glory Pita Organic,800
B0630,Bakery,Artisan Bread Co. Muffin Extra,100
B0630,Bakery,Artisan Bread Co. Muffin Extra,200
B0630,Bakery,Artisan Bread Co. Muffin Extra,400
B0630,Bakery,Artisan Bread Co. Muffin Extra,800
B0631,Bakery,Fresh Bake Pita Deluxe,800
B0632,Bakery,Morning Glory Pita Light,200
B0633,Bakery,Artisan Bread Co. Donut Organic,400
B0634,Bakery,Golden Crust Donut Silver,200
B0634,Bakery,Golden Crust Donut Silver,400
B0634,Bakery,Golden Crust Donut Silver,800
B0635,Bakery,Artisan Bread Co. Tortilla Organic,100
B0635,Bakery,Artisan Bread Co. Tortilla Organic,200
B0635,Bakery,Artisan Bread Co. Tortilla Organic,800
B0636,Bakery,Golden Crust Tortilla Gold,100
B0637,Bakery,Golden Crust Pie Silver,100
B0637,Bakery,Golden Crust Pie Silver,400
B0637,Bakery,Golden Crust Pie Silver,800
B0638,Bakery,Baker's Delight Pie Extra,800
B0639,Bakery,Baker's Delight Pie Deluxe,100
B0639,Bakery,Baker's Delight Pie Deluxe,200
B0639,Bakery,Baker's Delight Pie Deluxe,800
B0640,Bakery,Golden Crust Bagel Silver,400
B0641,Bakery,Morning Glory Cookie Super,400
B0642,Bakery,Fresh Bake Tortilla Value,100
B0642,Bakery,Fresh Bake Tortilla Value,200
B0642,Bakery,Fresh Bake Tortilla Value,400
B0642,Bakery,Fresh Bake Tortilla Value,800
B0643,Bakery,Morning Glory Tortilla Silver,100
B0643,Bakery,Morning Glory Tortilla Silver,200
B0644,Bakery,Baker's Delight Pastry Gold,400
B0645,Bakery,Fresh Bake Donut Organic,200
B0645,Bakery,Fresh Bake Donut Organic,400
B0645,Bakery,Fresh Bake Donut Organic,800
B0646,Bakery,Fresh Bake Roll Gold,100
B0646,Bakery,Fresh Bake Roll Gold,200
B0646,Bakery,Fresh Bake Roll Gold,400
B0646,Bakery,Fresh Bake Roll Gold,800
B0647,Bakery,Fresh Bake Donut Extra,100
B0647,Bakery,Fresh Bake Donut Extra,200
B0647,Bakery,Fresh Bake Donut Extra,400
B0648,Bakery,Artisan Bread Co. Muffin Super,100
B0648,Bakery,Artisan Bread Co. Muffin Super,400
B0648,Bakery,Artisan Bread Co. Muffin Super,800
B0649,Bakery,Fresh Bake Bread Super,200
B0650,Bakery,Artisan Bread Co. Pita Gold,100
B0650,Bakery,Artisan Bread Co. Pita Gold,400
B0650,Bakery,Artisan Bread Co. Pita Gold,800
B0651,Bakery,Golden Crust Muffin Silver,100
B0651,Bakery,Golden Crust Muffin Silver,200
B0652,Bakery,Fresh Bake Pita Special,400
B0653,Bakery,Baker's Delight Donut Classic,100
B0653,Bakery,Baker's Delight Donut Classic,400
B0654,Bakery,Baker's Delight Pie Light,100
B0654,Bakery,Baker's Delight Pie Light,200
B0654,Bakery,Baker's Delight Pie Light,400
B0654,Bakery,Baker's Delight Pie Light,800
B0655,Bakery,Morning Glory Pie Classic,400
B0655,Bakery,Morning Glory Pie Classic,800
B0656,Bakery,Artisan Bread Co. Bread Organic,100
B0656,Bakery,Artisan Bread Co. Bread Organic,200
B0656,Bakery,Artisan Bread Co. Bread Organic,400
B0657,Bakery,Fresh Bake Muffin Gold,100
B0657,Bakery,Fresh Bake Muffin Gold,200
B0657,Bakery,Fresh Bake Muffin Gold,400
B0657,Bakery,Fresh Bake Muffin Gold,800
B0658,Bakery,Artisan Bread Co. Baguette Premium,200
B0659,Bakery,Morning Glory Pita Value,200
B0659,Bakery,Morning Glory Pita Value,400
B0659,Bakery,Morning Glory Pita Value,800
B0660,Bakery,Golden Crust Cookie Special,100
B0660,Bakery,Golden Crust Cookie Special,200
B0660,Bakery,Golden Crust Cookie Special,400
B0661,Bakery,Baker's Delight Bagel Special,100
B0661,Bakery,Baker's Delight Bagel Special,200
B0661,Bakery,Baker's Delight Bagel Special,400
B0661,Bakery,Baker's Delight Bagel Special,800
B0662,Bakery,Golden Crust Muffin Light,100
B0662,Bakery,Golden Crust Muffin Light,200
B0662,Bakery,Golden Crust Muffin Light,400
B0662,Bakery,Golden Crust Muffin Light,800
B0663,Bakery,Morning Glory Donut Classic,100
B0664,Bakery,Golden Crust Cookie Light,100
B0664,Bakery,Golden Crust Cookie Light,200
B0665,Bakery,Fresh Bake Croissant Silver,400
B0665,Bakery,Fresh Bake Croissant Silver,800
B0666,Bakery,Baker's Delight Baguette Light,100
B0666,Bakery,Baker's Delight Baguette Light,200
B0666,Bakery,Baker's Delight Baguette Light,400
B0667,Bakery,Fresh Bake Bagel Classic,200
B0667,Bakery,Fresh Bake Bagel Classic,400
M0001,Meat,Butcher's Choice Salami,250
M0001,Meat,Butcher's Choice Salami,500
M0001,Meat,Butcher's Choice Salami,750
M0001,Meat,Butcher's Choice Salami,1000
M0002,Meat,Premium Select Pork,250
M0002,Meat,Premium Select Pork,500
M0003,Meat,Farm Raised Pork,250
M0003,Meat,Farm Raised Pork,750
M0004,Meat,Prime Cuts Salami,250
M0004,Meat,Prime Cuts Salami,500
M0004,Meat,Prime Cuts Salami,750
M0004,Meat,Prime Cuts Salami,1000
M0005,Meat,Butcher's Choice Bacon,500
M0006,Meat,Premium Select Pork,250
M0006,Meat,Premium Select Pork,500
M0006,Meat,Premium Select Pork,1000
M0007,Meat,Butcher's Choice Lamb,500
M0008,Meat,Premium Select Sausage,250
M0008,Meat,Premium Select Sausage,750
M0009,Meat,Prime Cuts Ham,250
M0009,Meat,Prime Cuts Ham,500
M0009,Meat,Prime Cuts Ham,750
M0010,Meat,Butcher's Choice Salami,250
M0010,Meat,Butcher's Choice Salami,500
M0010,Meat,Butcher's Choice Salami,750
M0010,Meat,Butcher's Choice Salami,1000
M0011,Meat,Prime Cuts Turkey,250
M0011,Meat,Prime Cuts Turkey,500
M0011,Meat,Prime Cuts Turkey,750
M0011,Meat,Prime Cuts Turkey,1000
M0012,Meat,Farm Raised Pork,750
M0013,Meat,Farm Raised Beef Deluxe,500
M0013,Meat,Farm Raised Beef Deluxe,1000
M0014,Meat,Premium Select Ham Extra,250
M0014,Meat,Premium Select Ham Extra,500
M0015,Meat,Prime Cuts Sausage Super,500
M0016,Meat,Quality Meats Turkey Deluxe,500
M0016,Meat,Quality Meats Turkey Deluxe,750
M0016,Meat,Quality Meats Turkey Deluxe,1000
M0017,Meat,Quality Meats Salami Gold,250
M0017,Meat,Quality Meats Salami Gold,500
M0017,Meat,Quality Meats Salami Gold,750
M0017,Meat,Quality Meats Salami Gold,1000
M0018,Meat,Butcher's Choice Turkey Silver,500
M0018,Meat,Butcher's Choice Turkey Silver,750
M0019,Meat,Prime Cuts Ground Meat Gold,250
M0019,Meat,Prime Cuts Ground Meat Gold,500
M0019,Meat,Prime Cuts Ground Meat Gold,750
M0019,Meat,Prime Cuts Ground Meat Gold,1000
M0020,Meat,Butcher's Choice Pork Super,250
M0020,Meat,Butcher's Choice Pork Super,500
M0020,Meat,Butcher's Choice Pork Super,750
M0021,Meat,Premium Select Salami Organic,250
M0021,Meat,Premium Select Salami Organic,500
M0021,Meat,Premium Select Salami Organic,750
M0021,Meat,Premium Select Salami Organic,1000
M0022,Meat,Butcher's Choice Ground Meat Premium,250
M0022,Meat,Butcher's Choice Ground Meat Premium,500
M0022,Meat,Butcher's Choice Ground Meat Premium,750
M0022,Meat,Butcher's Choice Ground Meat Premium,1000
M0023,Meat,Butcher's Choice Pepperoni Premium,500
M0023,Meat,Butcher's Choice Pepperoni Premium,750
M0024,Meat,Farm Raised Ground Meat Gold,250
M0024,Meat,Farm Raised Ground Meat Gold,500
M0024,Meat,Farm Raised Ground Meat Gold,750
M0024,Meat,Farm Raised Ground Meat Gold,1000
M0025,Meat,Prime Cuts Ham Gold,500
M0025,Meat,Prime Cuts Ham Gold,1000
M0026,Meat,Quality Meats Ground Meat Classic,750
M0026,Meat,Quality Meats Ground Meat Classic,1000
M0027,Meat,Farm Raised Beef Super,250
M0027,Meat,Farm Raised Beef Super,500
M0027,Meat,Farm Raised Beef Super,1000
M0028,Meat,Prime Cuts Sausage Organic,500
M0028,Meat,Prime Cuts Sausage Organic,750
M0029,Meat,Premium Select Salami Organic,250
M0030,Meat,Butcher's Choice Beef Premium,750
M0031,Meat,Quality Meats Beef Silver,750
M0032,Meat,Premium Select Pepperoni Classic,250
M0032,Meat,Premium Select Pepperoni Classic,500
M0033,Meat,Butcher's Choice Sausage Classic,500
M0033,Meat,Butcher's Choice Sausage Classic,1000
M0034,Meat,Farm Raised Beef Super,500
M0034,Meat,Farm Raised Beef Super,750
M0034,Meat,Farm Raised Beef Super,1000
M0035,Meat,Farm Raised Lamb Deluxe,1000
M0036,Meat,Quality Meats Ground Meat Light,250
M0036,Meat,Quality Meats Ground Meat Light,500
M0037,Meat,Premium Select Pork Gold,250
M0037,Meat,Premium Select Pork Gold,500
M0037,Meat,Premium Select Pork Gold,750
M0038,Meat,Farm Raised Ground Meat Premium,250
M0038,Meat,Farm Raised Ground Meat Premium,500
M0038,Meat,Farm Raised Ground Meat Premium,1000
M0039,Meat,Premium Select Ground Meat Super,750
M0039,Meat,Premium Select Ground Meat Super,1000
M0040,Meat,Quality Meats Pepperoni Premium,250
M0040,Meat,Quality Meats Pepperoni Premium,500
M0040,Meat,Quality Meats Pepperoni Premium,750
M0040,Meat,Quality Meats Pepperoni Premium,1000
M0041,Meat,Premium Select Sausage Classic,750
M0041,Meat,Premium Select Sausage Classic,1000
M0042,Meat,Premium Select Steak Organic,750
M0043,Meat,Premium Select Pork Organic,500
M0043,Meat,Premium Select Pork Organic,750
M0043,Meat,Premium Select Pork Organic,1000
M0044,Meat,Farm Raised Turkey Special,750
M0044,Meat,Farm Raised Turkey Special,1000
M0045,Meat,Farm Raised Sausage Classic,250
M0045,Meat,Farm Raised Sausage Classic,500
M0045,Meat,Farm Raised Sausage Classic,750
M0045,Meat,Farm Raised Sausage Classic,1000
M0046,Meat,Farm Raised Bacon Classic,250
M0047,Meat,Quality Meats Pork Classic,250
M0047,Meat,Quality Meats Pork Classic,500
M0047,Meat,Quality Meats Pork Classic,750
M0047,Meat,Quality Meats Pork Classic,1000
M0048,Meat,Farm Raised Bacon Light,250
M0048,Meat,Farm Raised Bacon Light,500
M0048,Meat,Farm Raised Bacon Light,750
M0049,Meat,Farm Raised Turkey Value,250
M0049,Meat,Farm Raised Turkey Value,500
M0049,Meat,Farm Raised Turkey Value,750
M0049,Meat,Farm Raised Turkey Value,1000
M0050,Meat,Farm Raised Ham Extra,250
M0050,Meat,Farm Raised Ham Extra,500
M0050,Meat,Farm Raised Ham Extra,750
M0051,Meat,Farm Raised Beef Organic,750
M0051,Meat,Farm Raised Beef Organic,1000
M0052,Meat,Farm Raised Chicken Classic,250
M0052,Meat,Farm Raised Chicken Classic,500
M0052,Meat,Farm Raised Chicken Classic,750
M0052,Meat,Farm Raised Chicken Classic,1000
M0053,Meat,Butcher's Choice Steak Organic,250
M0053,Meat,Butcher's Choice Steak Organic,500
M0053,Meat,Butcher's Choice Steak Organic,750
M0053,Meat,Butcher's Choice Steak Organic,1000
M0054,Meat,Quality Meats Lamb Classic,500
M0054,Meat,Quality Meats Lamb Classic,750
M0055,Meat,Premium Select Ham Premium,250
M0055,Meat,Premium Select Ham Premium,500
M0055,Meat,Premium Select Ham Premium,750
M0055,Meat,Premium Select Ham Premium,1000
M0056,Meat,Quality Meats Bacon Deluxe,250
M0056,Meat,Quality Meats Bacon Deluxe,500
M0056,Meat,Quality Meats Bacon Deluxe,750
M0057,Meat,Premium Select Beef Extra,250
M0057,Meat,Premium Select Beef Extra,750
M0057,Meat,Premium Select Beef Extra,1000
M0058,Meat,Farm Raised Beef Light,250
M0058,Meat,Farm Raised Beef Light,750
M0058,Meat,Farm Raised Beef Light,1000
M0059,Meat,Farm Raised Pork Value,250
M0060,Meat,Butcher's Choice Turkey Super,500
M0060,Meat,Butcher's Choice Turkey Super,750
M0060,Meat,Butcher's Choice Turkey Super,1000
M0061,Meat,Quality Meats Turkey Premium,750
M0062,Meat,Prime Cuts Turkey Organic,250
M0062,Meat,Prime Cuts Turkey Organic,500
M0062,Meat,Prime Cuts Turkey Organic,750
M0062,Meat,Prime Cuts Turkey Organic,1000
M0063,Meat,Farm Raised Bacon Special,250
M0064,Meat,Premium Select Pepperoni Deluxe,250
M0064,Meat,Premium Select Pepperoni Deluxe,500
M0064,Meat,Premium Select Pepperoni Deluxe,750
M0065,Meat,Farm Raised Chicken Extra,250
M0065,Meat,Farm Raised Chicken Extra,500
M0065,Meat,Farm Raised Chicken Extra,750
M0065,Meat,Farm Raised Chicken Extra,1000
M0066,Meat,Premium Select Sausage Organic,500
M0066,Meat,Premium Select Sausage Organic,750
M0066,Meat,Premium Select Sausage Organic,1000
M0067,Meat,Butcher's Choice Pepperoni Super,250
M0067,Meat,Butcher's Choice Pepperoni Super,1000
M0068,Meat,Quality Meats Ground Meat Super,250
M0068,Meat,Quality Meats Ground Meat Super,500
M0068,Meat,Quality Meats Ground Meat Super,750
M0068,Meat,Quality Meats Ground Meat Super,1000
M0069,Meat,Prime Cuts Sausage Special,250
M0069,Meat,Prime Cuts Sausage Special,750
M0070,Meat,Butcher's Choice Ground Meat Super,250
M0070,Meat,Butcher's Choice Ground Meat Super,500
M0070,Meat,Butcher's Choice Ground Meat Super,750
M0070,Meat,Butcher's Choice Ground Meat Super,1000
M0071,Meat,Quality Meats Pork Special,250
M0071,Meat,Quality Meats Pork Special,500
M0071,Meat,Quality Meats Pork Special,1000
M0072,Meat,Quality Meats Bacon Premium,250
M0073,Meat,Butcher's Choice Ground Meat Organic,250
M0073,Meat,Butcher's Choice Ground Meat Organic,750
M0073,Meat,Butcher's Choice Ground Meat Organic,1000
M0074,Meat,Farm Raised Pork Premium,750
M0074,Meat,Farm Raised Pork Premium,1000
M0075,Meat,Prime Cuts Sausage Gold,250
M0075,Meat,Prime Cuts Sausage Gold,500
M0075,Meat,Prime Cuts Sausage Gold,750
M0076,Meat,Farm Raised Ham Deluxe,750
M0076,Meat,Farm Raised Ham Deluxe,1000
M0077,Meat,Prime Cuts Beef Light,250
M0077,Meat,Prime Cuts Beef Light,500
M0077,Meat,Prime Cuts Beef Light,750
M0078,Meat,Farm Raised Salami Value,500
M0078,Meat,Farm Raised Salami Value,750
M0078,Meat,Farm Raised Salami Value,1000
M0079,Meat,Prime Cuts Pepperoni Deluxe,750
M0079,Meat,Prime Cuts Pepperoni Deluxe,1000
M0080,Meat,Butcher's Choice Ground Meat Special,250
M0081,Meat,Prime Cuts Bacon Extra,250
M0081,Meat,Prime Cuts Bacon Extra,500
M0081,Meat,Prime Cuts Bacon Extra,750
M0081,Meat,Prime Cuts Bacon Extra,1000
M0082,Meat,Prime Cuts Pepperoni Organic,500
M0082,Meat,Prime Cuts Pepperoni Organic,1000
M0083,Meat,Butcher's Choice Turkey Deluxe,250
M0083,Meat,Butcher's Choice Turkey Deluxe,500
M0083,Meat,Butcher's Choice Turkey Deluxe,750
M0083,Meat,Butcher's Choice Turkey Deluxe,1000
M0084,Meat,Farm Raised Ham Extra,250
M0084,Meat,Farm Raised Ham Extra,750
M0084,Meat,Farm Raised Ham Extra,1000
M0085,Meat,Farm Raised Ground Meat Super,250
M0085,Meat,Farm Raised Ground Meat Super,500
M0085,Meat,Farm Raised Ground Meat Super,1000
M0086,Meat,Prime Cuts Sausage Value,250
M0086,Meat,Prime Cuts Sausage Value,750
M0086,Meat,Prime Cuts Sausage Value,1000
M0087,Meat,Prime Cuts Lamb Deluxe,250
M0087,Meat,Prime Cuts Lamb Deluxe,750
M0087,Meat,Prime Cuts Lamb Deluxe,1000
M0088,Meat,Farm Raised Turkey Silver,250
M0089,Meat,Premium Select Ground Meat Organic,250
M0089,Meat,Premium Select Ground Meat Organic,500
M0089,Meat,Premium Select Ground Meat Organic,750
M0090,Meat,Quality Meats Pork Deluxe,250
M0090,Meat,Quality Meats Pork Deluxe,750
M0090,Meat,Quality Meats Pork Deluxe,1000
M0091,Meat,Prime Cuts Lamb Silver,500
M0091,Meat,Prime Cuts Lamb Silver,1000
M0092,Meat,Farm Raised Ham Value,250
M0092,Meat,Farm Raised Ham Value,500
M0092,Meat,Farm Raised Ham Value,750
M0092,Meat,Farm Raised Ham Value,1000
M0093,Meat,Quality Meats Turkey Light,500
M0094,Meat,Premium Select Lamb Special,500
M0094,Meat,Premium Select Lamb Special,750
M0094,Meat,Premium Select Lamb Special,1000
M0095,Meat,Prime Cuts Pepperoni Special,500
M0095,Meat,Prime Cuts Pepperoni Special,750
M0095,Meat,Prime Cuts Pepperoni Special,1000
M0096,Meat,Premium Select Lamb Deluxe,750
M0097,Meat,Farm Raised Sausage Extra,250
M0097,Meat,Farm Raised Sausage Extra,500
M0097,Meat,Farm Raised Sausage Extra,750
M0097,Meat,Farm Raised Sausage Extra,1000
M0098,Meat,Premium Select Turkey Deluxe,250
M0098,Meat,Premium Select Turkey Deluxe,500
M0098,Meat,Premium Select Turkey Deluxe,750
M0098,Meat,Premium Select Turkey Deluxe,1000
M0099,Meat,Premium Select Pepperoni Deluxe,250
M0099,Meat,Premium Select Pepperoni Deluxe,750
M0099,Meat,Premium Select Pepperoni Deluxe,1000
M0100,Meat,Prime Cuts Turkey Extra,500
M0101,Meat,Quality Meats Sausage Light,250
M0101,Meat,Quality Meats Sausage Light,500
M0101,Meat,Quality Meats Sausage Light,750
M0101,Meat,Quality Meats Sausage Light,1000
M0102,Meat,Butcher's Choice Ham Gold,250
M0102,Meat,Butcher's Choice Ham Gold,500
M0102,Meat,Butcher's Choice Ham Gold,750
M0102,Meat,Butcher's Choice Ham Gold,1000
M0103,Meat,Premium Select Pepperoni Silver,500
M0103,Meat,Premium Select Pepperoni Silver,1000
M0104,Meat,Farm Raised Steak Super,250
M0104,Meat,Farm Raised Steak Super,500
M0104,Meat,Farm Raised Steak Super,1000
M0105,Meat,Prime Cuts Pepperoni Deluxe,250
M0105,Meat,Prime Cuts Pepperoni Deluxe,500
M0105,Meat,Prime Cuts Pepperoni Deluxe,750
M0105,Meat,Prime Cuts Pepperoni Deluxe,1000
M0106,Meat,Premium Select Sausage Special,250
M0106,Meat,Premium Select Sausage Special,500
M0106,Meat,Premium Select Sausage Special,750
M0106,Meat,Premium Select Sausage Special,1000
M0107,Meat,Farm Raised Beef Deluxe,500
M0107,Meat,Farm Raised Beef Deluxe,750
M0107,Meat,Farm Raised Beef Deluxe,1000
M0108,Meat,Butcher's Choice Turkey Light,250
M0109,Meat,Quality Meats Pork Value,250
M0109,Meat,Quality Meats Pork Value,500
M0109,Meat,Quality Meats Pork Value,750
M0109,Meat,Quality Meats Pork Value,1000
M0110,Meat,Butcher's Choice Salami Organic,250
M0110,Meat,Butcher's Choice Salami Organic,500
M0110,Meat,Butcher's Choice Salami Organic,750
M0110,Meat,Butcher's Choice Salami Organic,1000
M0111,Meat,Prime Cuts Pork Extra,250
M0111,Meat,Prime Cuts Pork Extra,500
M0111,Meat,Prime Cuts Pork Extra,750
M0112,Meat,Premium Select Pepperoni Classic,250
M0112,Meat,Premium Select Pepperoni Classic,500
M0112,Meat,Premium Select Pepperoni Classic,750
M0112,Meat,Premium Select Pepperoni Classic,1000
M0113,Meat,Premium Select Ground Meat Gold,1000
M0114,Meat,Prime Cuts Beef Silver,250
M0114,Meat,Prime Cuts Beef Silver,500
M0114,Meat,Prime Cuts Beef Silver,750
M0115,Meat,Premium Select Turkey Organic,250
M0115,Meat,Premium Select Turkey Organic,500
M0115,Meat,Premium Select Turkey Organic,750
M0115,Meat,Premium Select Turkey Organic,1000
M0116,Meat,Quality Meats Beef Organic,750
M0117,Meat,Premium Select Salami Organic,250
M0117,Meat,Premium Select Salami Organic,750
M0117,Meat,Premium Select Salami Organic,1000
M0118,Meat,Prime Cuts Salami Special,250
M0118,Meat,Prime Cuts Salami Special,500
M0119,Meat,Farm Raised Ham Deluxe,250
M0119,Meat,Farm Raised Ham Deluxe,500
M0119,Meat,Farm Raised Ham Deluxe,750
M0119,Meat,Farm Raised Ham Deluxe,1000
M0120,Meat,Butcher's Choice Pepperoni Extra,500
M0120,Meat,Butcher's Choice Pepperoni Extra,750
M0121,Meat,Premium Select Sausage Gold,250
M0122,Meat,Butcher's Choice Pork Value,250
M0122,Meat,Butcher's Choice Pork Value,500
M0123,Meat,Butcher's Choice Ham Gold,750
M0123,Meat,Butcher's Choice Ham Gold,1000
M0124,Meat,Butcher's Choice Ham Premium,250
M0124,Meat,Butcher's Choice Ham Premium,500
M0124,Meat,Butcher's Choice Ham Premium,750
M0124,Meat,Butcher's Choice Ham Premium,1000
M0125,Meat,Prime Cuts Ground Meat Classic,500
M0125,Meat,Prime Cuts Ground Meat Classic,750
M0125,Meat,Prime Cuts Ground Meat Classic,1000
M0126,Meat,Premium Select Salami Special,500
M0126,Meat,Premium Select Salami Special,1000
M0127,Meat,Premium Select Salami Gold,250
M0127,Meat,Premium Select Salami Gold,1000
M0128,Meat,Premium Select Ham Silver,250
M0128,Meat,Premium Select Ham Silver,500
M0128,Meat,Premium Select Ham Silver,750
M0129,Meat,Prime Cuts Bacon Special,250
M0129,Meat,Prime Cuts Bacon Special,500
M0130,Meat,Farm Raised Bacon Deluxe,250
